title,url,topic_idx,news_date
엑스포 유치 열기,https://n.news.naver.com/mnews/article/421/0007203937?sid=102,4,20231128
부산 엑스포 유치 열기,https://n.news.naver.com/mnews/article/421/0007203936?sid=102,4,20231128
"""준비됐나?"" ""됐다!""…엑스포 결전의 밤, 뜨거운 부산 [르포]",https://n.news.naver.com/mnews/article/025/0003324825?sid=102,4,20231128
‘개점 휴업’ 도시재생 거점시설에 혈세만 줄줄…누가 책임지나?,https://n.news.naver.com/mnews/article/021/0002607736?sid=102,3,20231128
진천 단독주택서 불…2명 연기 흡입,https://n.news.naver.com/mnews/article/056/0011611454?sid=102,4,20231128
"""부산은 준비됐어요""…시민 2000여명 엑스포 유치 응원전",https://n.news.naver.com/mnews/article/421/0007203931?sid=102,4,20231128
몰래 버섯 따다 산 주인 폭행 60대 징역형,https://n.news.naver.com/mnews/article/056/0011611453?sid=102,4,20231128
"포항시, 변호사회와 촉발지진 소송 간담회, '정부 일괄 배상' 공감대 형성",https://n.news.naver.com/mnews/article/022/0003879683?sid=102,4,20231128
"경실련 “박덕흠 의원, 의정활동·도덕성 최하위”",https://n.news.naver.com/mnews/article/056/0011611452?sid=102,4,20231128
"포항시, 첨단바이오 글로벌 연구 거점 도약 … 바이오미래기술 혁신연구센터 개소",https://n.news.naver.com/mnews/article/277/0005347304?sid=102,4,20231128
청석학원 창학 100주년 기념 ‘번개 모임’ 행사,https://n.news.naver.com/mnews/article/056/0011611451?sid=102,4,20231128
청주·음성에서 빈대 추가 확인,https://n.news.naver.com/mnews/article/056/0011611450?sid=102,4,20231128
"""부산 엑스포 파이팅""",https://n.news.naver.com/mnews/article/421/0007203930?sid=102,4,20231128
'엑스포는 부산에서!',https://n.news.naver.com/mnews/article/421/0007203929?sid=102,4,20231128
강원도 농업 예산 삭감에 농업인단체 반발,https://n.news.naver.com/mnews/article/056/0011611441?sid=102,4,20231128
농업에 이용률 느는데…소형 굴착기 사고 계속,https://n.news.naver.com/mnews/article/056/0011611449?sid=102,4,20231128
‘급발진 의심’ 지원 조례안 강원도의회 상임위 가결,https://n.news.naver.com/mnews/article/056/0011611440?sid=102,4,20231128
"창원시 “마산해양신도시 개발, 규정 안 지켜 장기 표류”",https://n.news.naver.com/mnews/article/277/0005347303?sid=102,4,20231128
직업교육 인구정책 수립과 지역경제 활성화 포럼,https://n.news.naver.com/mnews/article/056/0011611439?sid=102,4,20231128
뜨거운 부산 시민 응원,https://n.news.naver.com/mnews/article/001/0014359842?sid=102,4,20231128
상지대 학과 통폐합 갈등…학교 “진상 규명할 것”,https://n.news.naver.com/mnews/article/056/0011611438?sid=102,4,20231128
뜨거운 부산 시민 응원,https://n.news.naver.com/mnews/article/001/0014359841?sid=102,4,20231128
"강원도의원, 부적절 처신 물의…국민의힘 “도민에 사과”",https://n.news.naver.com/mnews/article/056/0011611437?sid=102,4,20231128
"비리 저질렀는데 재취업, 스포츠지도자 관리  '엉망'",https://n.news.naver.com/mnews/article/661/0000034118?sid=102,4,20231128
창원시 귀곡~행암 국도 대체우회도로 모레 개통,https://n.news.naver.com/mnews/article/056/0011611435?sid=102,4,20231128
"강원동계청소년올림픽 성화, 오늘 원주 순회",https://n.news.naver.com/mnews/article/056/0011611436?sid=102,4,20231128
"개발공사, 빈집·소규모 주택정비사업  가능해져",https://n.news.naver.com/mnews/article/661/0000034116?sid=102,3,20231128
"제주시, 토지 무단 개발행위 10건  적발",https://n.news.naver.com/mnews/article/661/0000034114?sid=102,4,20231128
‘희망 2024 나눔 캠페인’ 다음 달 1일 시작,https://n.news.naver.com/mnews/article/056/0011611433?sid=102,4,20231128
자율주행차 시범 구역 서귀포시청까지  확대,https://n.news.naver.com/mnews/article/661/0000034112?sid=102,4,20231128
엑스포 유치를 기원하며,https://n.news.naver.com/mnews/article/001/0014359840?sid=102,4,20231128
‘경남 행복지킴이단’ 양산서 첫 봉사활동 펼쳐,https://n.news.naver.com/mnews/article/056/0011611434?sid=102,4,20231128
중앙고속도로서 버스·화물차 추돌…15명 부상,https://n.news.naver.com/mnews/article/056/0011611432?sid=102,4,20231128
진주주민대회 조직위 “진주시 무성의한 답변 사과해야”,https://n.news.naver.com/mnews/article/056/0011611429?sid=102,4,20231128
반려인 81.6% 반려동물과  동반여행,https://n.news.naver.com/mnews/article/661/0000034108?sid=102,4,20231128
제주 워케이션 이용자 1만 명  육박,https://n.news.naver.com/mnews/article/661/0000034107?sid=102,4,20231128
서귀포시에도 첫 도로 열선..동홍동 설치  예정,https://n.news.naver.com/mnews/article/661/0000034105?sid=102,4,20231128
"민주노총 ""尹, 노조·방송법 거부권  철회해야""",https://n.news.naver.com/mnews/article/661/0000034101?sid=102,4,20231128
4·3 직권재심...수형인 30명 무죄,https://n.news.naver.com/mnews/article/661/0000034099?sid=102,4,20231128
"창원해경, 어업허가권 계약금 가로챈 40대 구속 송치",https://n.news.naver.com/mnews/article/056/0011611428?sid=102,4,20231128
"""체육고·일반고 신설 등 종합 판단 필요""",https://n.news.naver.com/mnews/article/661/0000034097?sid=102,3,20231128
엑스포 유치를 기원하며,https://n.news.naver.com/mnews/article/001/0014359839?sid=102,4,20231128
가격 호조세 노린 규격 외 감귤 틈새유통  강력단속,https://n.news.naver.com/mnews/article/661/0000034095?sid=102,4,20231128
엑스포 유치를 기원하며,https://n.news.naver.com/mnews/article/001/0014359838?sid=102,4,20231128
부산의 함성 파리까지,https://n.news.naver.com/mnews/article/001/0014359837?sid=102,4,20231128
국내 첫 민간 'SAR 위성' 발사 연기,https://n.news.naver.com/mnews/article/661/0000034092?sid=102,4,20231128
부산의 함성 파리까지,https://n.news.naver.com/mnews/article/001/0014359836?sid=102,4,20231128
부산의 함성 파리까지,https://n.news.naver.com/mnews/article/001/0014359835?sid=102,4,20231128
뜨거운 부산 시민 응원,https://n.news.naver.com/mnews/article/001/0014359834?sid=102,4,20231128
간절한 응원,https://n.news.naver.com/mnews/article/001/0014359833?sid=102,4,20231128
뜨거운 부산 시민 응원,https://n.news.naver.com/mnews/article/001/0014359832?sid=102,4,20231128
수소 트램 사업 중단  요구,https://n.news.naver.com/mnews/article/661/0000034089?sid=102,3,20231128
‘피의자 불법 면회’ 혐의 경무관 기소의견 송치,https://n.news.naver.com/mnews/article/056/0011611427?sid=102,4,20231128
부산세계박람회 유치 응원,https://n.news.naver.com/mnews/article/001/0014359831?sid=102,4,20231128
위험천만 등하굣길  언제까지,https://n.news.naver.com/mnews/article/661/0000034088?sid=102,4,20231128
4·3평화재단 조례규칙심의위 개최  예정,https://n.news.naver.com/mnews/article/661/0000034087?sid=102,4,20231128
부산세계박람회 유치 응원,https://n.news.naver.com/mnews/article/001/0014359830?sid=102,4,20231128
"국민의힘 당무감사, 46곳 당협위원장 공천 배제 권고",https://n.news.naver.com/mnews/article/056/0011611423?sid=102,4,20231128
부산의 함성 파리까지,https://n.news.naver.com/mnews/article/001/0014359829?sid=102,4,20231128
31명 탄 버스·화물차 추돌···오이도 관광 후 춘천가다 사고(종합),https://n.news.naver.com/mnews/article/421/0007203926?sid=102,4,20231128
부산세계박람회 유치 가자,https://n.news.naver.com/mnews/article/001/0014359828?sid=102,4,20231128
부산의 함성 파리까지,https://n.news.naver.com/mnews/article/001/0014359827?sid=102,4,20231128
도로 절반 깨부서져.. 사유지 도로 갈등  증가,https://n.news.naver.com/mnews/article/661/0000034083?sid=102,3,20231128
11월 KBS창원 시청자위원회 열려,https://n.news.naver.com/mnews/article/056/0011611426?sid=102,4,20231128
시민단체 “대구 중구의원 일괄 사퇴하라”,https://n.news.naver.com/mnews/article/056/0011611422?sid=102,4,20231128
부산의 함성 파리까지,https://n.news.naver.com/mnews/article/001/0014359826?sid=102,4,20231128
‘경남 메세나대회’ 열려…(주)씨티알 대상,https://n.news.naver.com/mnews/article/056/0011611425?sid=102,4,20231128
“공유재산 팔아 신청사 건립 계획 철회해야”,https://n.news.naver.com/mnews/article/056/0011611421?sid=102,3,20231128
“팔공산 관통 고속도로 경제성 있어”,https://n.news.naver.com/mnews/article/056/0011611418?sid=102,4,20231128
“남구청장 시절 정율성 사업 추진 반성…중단해야”,https://n.news.naver.com/mnews/article/056/0011611409?sid=102,4,20231128
주민 상습 폭행 50대 구속,https://n.news.naver.com/mnews/article/056/0011611417?sid=102,4,20231128
"제주시, 토지 무단 개발 행위 10건 적발…2건은 고발",https://n.news.naver.com/mnews/article/056/0011611448?sid=102,4,20231128
밀양 초동면 야산서 불…1시간 만에 진화,https://n.news.naver.com/mnews/article/056/0011611403?sid=102,4,20231128
광주 북구청 검도부 ‘총체적 운영 부실’ 확인,https://n.news.naver.com/mnews/article/056/0011611410?sid=102,4,20231128
'열띤 응원',https://n.news.naver.com/mnews/article/421/0007203924?sid=102,4,20231128
"""부산 엑스포 파이팅""",https://n.news.naver.com/mnews/article/421/0007203923?sid=102,4,20231128
경북 국민안전체험관 2027년 상주에 건립,https://n.news.naver.com/mnews/article/056/0011611416?sid=102,1,20231128
보상금 갈등에 차량 8대 파손한 70대 승려 입건,https://n.news.naver.com/mnews/article/056/0011611408?sid=102,4,20231128
비상품 감귤 유통행위 단속 강화…“적발 시 과태료”,https://n.news.naver.com/mnews/article/056/0011611447?sid=102,4,20231128
"강기정·홍준표, ‘달빛철도특별법 연내 제정’ 국회에 촉구",https://n.news.naver.com/mnews/article/056/0011611406?sid=102,4,20231128
제42차 직권재심 수형인 30명 전원 ‘무죄’,https://n.news.naver.com/mnews/article/056/0011611446?sid=102,4,20231128
“‘정원 100명’ 전남국립의대 신설”…도민·정치권 동시 촉구,https://n.news.naver.com/mnews/article/056/0011611405?sid=102,4,20231128
"홍준표·강기정, 달빛철도 특별법 연내 제정 촉구",https://n.news.naver.com/mnews/article/056/0011611414?sid=102,4,20231128
"“예술계열 진학 희망 중학생 44%, 예술고 선호”",https://n.news.naver.com/mnews/article/056/0011611445?sid=102,4,20231128
"포항시, 첨단 바이오 분야 글로벌 거점으로 도약",https://n.news.naver.com/mnews/article/022/0003879677?sid=102,4,20231128
춘천 중앙고속도로서 관광버스·화물차 추돌···18명 중경상,https://n.news.naver.com/mnews/article/032/0003264129?sid=102,4,20231128
제주공항 대중교통 우선 차로 다음 달 임시 해제,https://n.news.naver.com/mnews/article/056/0011611444?sid=102,4,20231128
‘바이오 기술 선도’…포스텍 혁신연구센터 개소,https://n.news.naver.com/mnews/article/056/0011611413?sid=102,4,20231128
"이장우 “전세사기 피해 대책, 특별법부터 개정해야”",https://n.news.naver.com/mnews/article/056/0011611400?sid=102,4,20231128
[날씨] 제주 내일 대체로 흐림…점점 더 추워져,https://n.news.naver.com/mnews/article/056/0011611443?sid=102,4,20231128
[생방송 심층토론] ‘소멸 위기 전북…이민 정책 방향은?’ 잠시 뒤 10시 방송,https://n.news.naver.com/mnews/article/056/0011611392?sid=102,4,20231128
'부산 엑스포 가자!',https://n.news.naver.com/mnews/article/421/0007203921?sid=102,4,20231128
부산엑스포 향한 열띤 응원,https://n.news.naver.com/mnews/article/421/0007203922?sid=102,4,20231128
카이스트 인공지능반도체대학원 개원,https://n.news.naver.com/mnews/article/056/0011611399?sid=102,0,20231128
중학교 교사가 심폐소생술로 심정지 환자 구해,https://n.news.naver.com/mnews/article/056/0011611391?sid=102,4,20231128
출소 후 주택가 돌며 상습 절도 50대 구속,https://n.news.naver.com/mnews/article/056/0011611398?sid=102,4,20231128
벤처 낳는 산파…‘창업 인큐베이터’를 만나다,https://n.news.naver.com/mnews/article/056/0011611402?sid=102,4,20231128
엑스포 향한 열기,https://n.news.naver.com/mnews/article/421/0007203920?sid=102,4,20231128
화물차에서 일하던 60대 추락사…“중대재해 조사”,https://n.news.naver.com/mnews/article/056/0011611390?sid=102,1,20231128
영아 유기한 30대 부부 징역형…“양육 부담돼서”,https://n.news.naver.com/mnews/article/056/0011611397?sid=102,4,20231128
"전라북도-예수병원, 소아 전문 응급의료센터 유치 나서",https://n.news.naver.com/mnews/article/056/0011611389?sid=102,4,20231128
"전북선관위, 사전 선거운동 혐의 2명 경찰에 고발",https://n.news.naver.com/mnews/article/056/0011611388?sid=102,4,20231128
'엑스포는 부산에서!',https://n.news.naver.com/mnews/article/421/0007203919?sid=102,4,20231128
'엑스포 유치 향한 열띤 응원',https://n.news.naver.com/mnews/article/421/0007203918?sid=102,4,20231128
부산 엑스포 향한 열기,https://n.news.naver.com/mnews/article/421/0007203917?sid=102,4,20231128
부산엑스포 향한 열띤 응원,https://n.news.naver.com/mnews/article/421/0007203916?sid=102,4,20231128
열띤 응원 펼치는 부산 시민들,https://n.news.naver.com/mnews/article/421/0007203915?sid=102,4,20231128
'엑스포 유치 향한 열띤 응원',https://n.news.naver.com/mnews/article/421/0007203914?sid=102,4,20231128
엑스포 유치 염원,https://n.news.naver.com/mnews/article/421/0007203913?sid=102,4,20231128
"""부산 엑스포 파이팅""",https://n.news.naver.com/mnews/article/421/0007203911?sid=102,4,20231128
죽방렴에 멸치 대신 정어리만…위기 맞은 어업유산,https://n.news.naver.com/mnews/article/056/0011611384?sid=102,4,20231128
지하 1.5km 정밀 탐사…‘땅속 내시경’ K-DEV 개발,https://n.news.naver.com/mnews/article/056/0011611387?sid=102,4,20231128
‘정작 몰릴 때 중단’…정장 무료 대여 ‘하다 말다’,https://n.news.naver.com/mnews/article/056/0011611382?sid=102,4,20231128
"전주시, ‘우유 바우처’ 사업 신청 않기로",https://n.news.naver.com/mnews/article/056/0011611381?sid=102,4,20231128
‘체육회장 선거 개입 보도’ 민주언론상 수상,https://n.news.naver.com/mnews/article/056/0011611386?sid=102,4,20231128
전주 양현고 급식실서 불…내일 임시휴업,https://n.news.naver.com/mnews/article/056/0011611380?sid=102,4,20231128
“다국적 수용자에게 종교 자유 배려해야”…인권위 진정,https://n.news.naver.com/mnews/article/056/0011611385?sid=102,4,20231128
도농 상생 학교 신도심 이전 ‘반발’,https://n.news.naver.com/mnews/article/056/0011611373?sid=102,4,20231128
"전주시 지방채 발행 동의안, 시의회 상임위서 ‘보류’",https://n.news.naver.com/mnews/article/056/0011611375?sid=102,4,20231128
위법 없지만…“4차·5차 공모 모두 문제?”,https://n.news.naver.com/mnews/article/056/0011611383?sid=102,4,20231128
열띤 응원전,https://n.news.naver.com/mnews/article/003/0012236941?sid=102,4,20231128
열띤 응원전,https://n.news.naver.com/mnews/article/003/0012236940?sid=102,4,20231128
부산세계박람회 유치 성공 염원 응원전,https://n.news.naver.com/mnews/article/003/0012236939?sid=102,4,20231128
변화무쌍 학폭…“학폭위는 이제 한계?”,https://n.news.naver.com/mnews/article/056/0011611367?sid=102,4,20231128
"새만금 공항 예산 복원, 여야 이견차 여전",https://n.news.naver.com/mnews/article/056/0011611374?sid=102,4,20231128
열띤 응원전,https://n.news.naver.com/mnews/article/003/0012236938?sid=102,4,20231128
'엑스포는 부산에 유치!',https://n.news.naver.com/mnews/article/421/0007203907?sid=102,4,20231128
열띤 응원전,https://n.news.naver.com/mnews/article/003/0012236937?sid=102,4,20231128
열띤 응원전,https://n.news.naver.com/mnews/article/003/0012236936?sid=102,4,20231128
부산세계박람회 유치 성공 염원 응원전,https://n.news.naver.com/mnews/article/003/0012236935?sid=102,4,20231128
경실련 ‘자질 의심 국회의원’에 충청권 3명 포함,https://n.news.naver.com/mnews/article/056/0011611366?sid=102,4,20231128
부산세계박람회 유치 성공 염원 응원전,https://n.news.naver.com/mnews/article/003/0012236934?sid=102,4,20231128
부산세계박람회 유치 성공 염원 응원전,https://n.news.naver.com/mnews/article/003/0012236933?sid=102,4,20231128
“지질테마공원 조경석에 석면”…“검사해 철거할 것”,https://n.news.naver.com/mnews/article/056/0011611431?sid=102,4,20231128
횡성 이모빌리티 산업 선점 ‘첫발’…연구·실증단지 착공,https://n.news.naver.com/mnews/article/056/0011611362?sid=102,4,20231128
"충북청주FC, 8위 마무리…“신생팀 기대감 커져”",https://n.news.naver.com/mnews/article/056/0011611378?sid=102,4,20231128
"강원도 등 7개 기관, 임남댐 무단방류 대응 협약",https://n.news.naver.com/mnews/article/056/0011611361?sid=102,4,20231128
"1,400만 반려인 잡으려면?…“전용 좌석·동반 입장 확대해야”",https://n.news.naver.com/mnews/article/056/0011611442?sid=102,4,20231128
곳곳 문 닫고 공실…돌파구 못 찾는 지하상가,https://n.news.naver.com/mnews/article/056/0011611396?sid=102,4,20231128
문제는 ‘생태’ 아닌 ‘인간’ 중심 환경정책,https://n.news.naver.com/mnews/article/056/0011611360?sid=102,4,20231128
"‘LED 스탠드’ 빛 밝기, 깜빡임 성능 달라…‘꺼짐 현상’도",https://n.news.naver.com/mnews/article/056/0011611377?sid=102,4,20231128
‘묻고 더블로 가’…이번엔 70억 개발사업,https://n.news.naver.com/mnews/article/056/0011611395?sid=102,4,20231128
"‘ABB 기업 집중 유치’…대구시, 제2 수성알파시티 조성",https://n.news.naver.com/mnews/article/056/0011611412?sid=102,4,20231128
"“횡령, 폭행하고도 재취업…스포츠 지도자 관리 엉망”",https://n.news.naver.com/mnews/article/056/0011611370?sid=102,4,20231128
또다시 제 식구 감싸기…비회기에 출석정지,https://n.news.naver.com/mnews/article/056/0011611394?sid=102,4,20231128
재소자 2천 명 호송 작전…대구교도소 52년 만의 이사,https://n.news.naver.com/mnews/article/056/0011611359?sid=102,4,20231128
제천 e스포츠 대회 성황…“콘텐츠 산업으로 경제 활성화”,https://n.news.naver.com/mnews/article/056/0011611376?sid=102,4,20231128
“중부내륙지원 특별법 연내 제정”…막바지 역량 결집,https://n.news.naver.com/mnews/article/056/0011611346?sid=102,4,20231128
김영록 “연내 군공항 3자회동”…강기정 “만나자”,https://n.news.naver.com/mnews/article/056/0011611393?sid=102,4,20231128
다대소각장 매각 또 실패… 서부산 관광 거점화도 표류,https://n.news.naver.com/mnews/article/082/0001244062?sid=102,4,20231128
강원도의회 “배달앱 ‘일단시켜’ 감사원 감사 청구”,https://n.news.naver.com/mnews/article/056/0011611351?sid=102,4,20231128
“수소트램 중단해야…예산 심사기간 부지사는 해외출장”,https://n.news.naver.com/mnews/article/056/0011611369?sid=102,4,20231128
"경주 안계댐 현장, “3년 전에도 사고 있었다”",https://n.news.naver.com/mnews/article/056/0011611358?sid=102,4,20231128
긴축 기조 속 의정비 또 오르나…반대 여론 확산,https://n.news.naver.com/mnews/article/056/0011611364?sid=102,4,20231128
"강원문화재단, 공적 기금 투자 20억 원 손실…“절차 문제” 지적",https://n.news.naver.com/mnews/article/056/0011611342?sid=102,4,20231128
새만금에 테마파크 ‘첫 삽’…관광 개발 본격,https://n.news.naver.com/mnews/article/056/0011611348?sid=102,4,20231128
춘천 중앙고속도로서 버스·화물차 충돌…15명 중경상,https://n.news.naver.com/mnews/article/023/0003801823?sid=102,4,20231128
영광 다문화 학생 뮤지컬동아리 '락樂뮤' 정기공연…'You 가족',https://n.news.naver.com/mnews/article/277/0005347300?sid=102,4,20231128
이재명 직격한 이낙연…신당 창당 ‘가능성 시사’,https://n.news.naver.com/mnews/article/056/0011611349?sid=102,4,20231128
백일해 절반 이상 ‘경남’…“백신 접종 빨리해야”,https://n.news.naver.com/mnews/article/056/0011611347?sid=102,4,20231128
대전환경교육센터 예산 전액삭감 논란,https://n.news.naver.com/mnews/article/022/0003879672?sid=102,4,20231128
"구로구청장, 25일 간 16개 동 방문 마무리",https://n.news.naver.com/mnews/article/022/0003879671?sid=102,4,20231128
어르신들 디지털 격차 해소 위해 ‘AI학교’ 운영 나선 서초구,https://n.news.naver.com/mnews/article/022/0003879670?sid=102,0,20231128
어린이집·병원 품은 ‘양육맞춤’ 공공주택 나온다,https://n.news.naver.com/mnews/article/022/0003879669?sid=102,4,20231128
[부고]임창규(제천시 수도시설팀장)씨 부친상,https://n.news.naver.com/mnews/article/003/0012236931?sid=102,4,20231128
춘천 중앙고속도로서 관광버스가 화물차 추돌..경상2명·중상14명 등 총16명 부상,https://n.news.naver.com/mnews/article/003/0012236930?sid=102,4,20231128
"울산시-일본 아바시리시, 교류 협력 논의",https://n.news.naver.com/mnews/article/001/0014359805?sid=102,4,20231128
"울진군, 신규 국가산업단지 기업설명회 참석",https://n.news.naver.com/mnews/article/629/0000251715?sid=102,4,20231128
"울산시-일본 아바시리시, 교류 협력 논의",https://n.news.naver.com/mnews/article/001/0014359804?sid=102,4,20231128
"울산시-일본 아바시리시, 교류 협력 논의",https://n.news.naver.com/mnews/article/001/0014359803?sid=102,4,20231128
‘2030부산세계박람회’ 성공 유치 염원 담은 뜨거운 응원전 펼쳐져,https://n.news.naver.com/mnews/article/662/0000032943?sid=102,4,20231128
"한수원 한울본부, 자매부서·사회공헌 담당자 워크숍 개최",https://n.news.naver.com/mnews/article/629/0000251714?sid=102,4,20231128
"울릉문화원, '깍새' 연구 제작영상 상영",https://n.news.naver.com/mnews/article/629/0000251713?sid=102,4,20231128
제8회 장보고한상 어워드 시상식 개최,https://n.news.naver.com/mnews/article/660/0000050310?sid=102,4,20231128
"""응원 메시지 파리까지""…부산 엑스포 유치 시민응원전 1600여명",https://n.news.naver.com/mnews/article/003/0012236923?sid=102,4,20231128
춘천 중앙고속도로서 관광버스·화물차 추돌…15명 중경상,https://n.news.naver.com/mnews/article/421/0007203873?sid=102,4,20231128
"창학 100주년 앞둔 청석학원, 지역과 함께 다채로운 기념행사 준비 중",https://n.news.naver.com/mnews/article/655/0000014691?sid=102,4,20231128
춘천 중앙고속도로서 관광버스와 화물차 추돌…6명 부상,https://n.news.naver.com/mnews/article/001/0014359790?sid=102,4,20231128
"조희연 교육감, 주한프랑스대사와 국제공동수업 확대 및 활성화 논의",https://n.news.naver.com/mnews/article/003/0012236914?sid=102,4,20231128
"조희연 교육감, 주한프랑스대사와 국제공동수업 확대 및 활성화 논의",https://n.news.naver.com/mnews/article/003/0012236913?sid=102,4,20231128
헬기 뜨고 무장 경찰 투입···대구교도소 이전,https://n.news.naver.com/mnews/article/657/0000020727?sid=102,4,20231128
"충북청주FC, 데뷔 시즌 성공적 마무리... 2년 차 상위권 도약 약속",https://n.news.naver.com/mnews/article/655/0000014690?sid=102,4,20231128
영월 카르스트테마공원 조경석 석면 검출 논란,https://n.news.naver.com/mnews/article/087/0001010006?sid=102,4,20231128
장애인 친화 미용실 ‘헤어카페 더휴 ’2호점 개관,https://n.news.naver.com/mnews/article/003/0012236909?sid=102,4,20231128
장애인 친화 미용실 ‘헤어카페 더휴 ’2호점 개관,https://n.news.naver.com/mnews/article/003/0012236908?sid=102,4,20231128
장애인 친화 미용실 ‘헤어카페 더휴 ’2호점 개관,https://n.news.naver.com/mnews/article/003/0012236907?sid=102,4,20231128
여성 친화 안심 거리 조성,https://n.news.naver.com/mnews/article/001/0014359787?sid=102,4,20231128
여성 친화 안심 거리 조성,https://n.news.naver.com/mnews/article/001/0014359786?sid=102,4,20231128
여성 친화 안심 거리 조성,https://n.news.naver.com/mnews/article/001/0014359785?sid=102,4,20231128
“도내 직업계고 해외 유학생 유치해 지방소멸 극복”,https://n.news.naver.com/mnews/article/087/0001010002?sid=102,4,20231128
강원자치도의회 민관협력 배달앱 ‘일단시켜’ 공익감사 청구,https://n.news.naver.com/mnews/article/087/0001010001?sid=102,4,20231128
화천문화원장 선거 정종성 전 국장으로 단일화,https://n.news.naver.com/mnews/article/087/0001009999?sid=102,4,20231128
"충북과학기술혁신원, 반도체 융합산업 선도...전문인력 양성도 성과",https://n.news.naver.com/mnews/article/655/0000014689?sid=102,4,20231128
최낙정 전 해수부 장관 별세…해부학 연구에 시신 기증,https://n.news.naver.com/mnews/article/001/0014359788?sid=102,4,20231128
한국교원대 총장 임용 후보자 1순위 차우규 교수,https://n.news.naver.com/mnews/article/031/0000791954?sid=102,4,20231128
부산세계박람회 결전의 날,https://n.news.naver.com/mnews/article/001/0014359780?sid=102,4,20231128
엑스포 유치 결전의 날,https://n.news.naver.com/mnews/article/001/0014359779?sid=102,4,20231128
파리에서 승전보 울릴까,https://n.news.naver.com/mnews/article/001/0014359778?sid=102,4,20231128
춘천 중앙고속도로서 버스 화물차 추돌…15명 중경상,https://n.news.naver.com/mnews/article/087/0001009996?sid=102,4,20231128
지방의회 의정활동비 연 최대 6백만 원 인상...“개혁 전제돼야” 비판도,https://n.news.naver.com/mnews/article/655/0000014688?sid=102,4,20231128
2030부산세계박람회 열기 모아 유치로,https://n.news.naver.com/mnews/article/001/0014359774?sid=102,4,20231128
"'2030 세계박람회, 부산에 유치!'",https://n.news.naver.com/mnews/article/421/0007203856?sid=102,4,20231128
2030 엑스포는 부산에서!,https://n.news.naver.com/mnews/article/421/0007203855?sid=102,4,20231128
"2030엑스포 유치, 뜨거운 부산 시민 응원",https://n.news.naver.com/mnews/article/001/0014359770?sid=102,4,20231128
2030세계박람회 부산에서 유치합시다,https://n.news.naver.com/mnews/article/001/0014359769?sid=102,4,20231128
마지막 관문 남겨둔 중부내륙특별법...충북 민관정 국회 상경 집회,https://n.news.naver.com/mnews/article/655/0000014687?sid=102,4,20231128
2030세계박람회 부산에서 유치합시다,https://n.news.naver.com/mnews/article/001/0014359768?sid=102,4,20231128
"2030엑스포 유치, 뜨거운 부산 시민 응원",https://n.news.naver.com/mnews/article/001/0014359767?sid=102,4,20231128
"2030엑스포 유치, 뜨거운 부산 시민 응원",https://n.news.naver.com/mnews/article/001/0014359766?sid=102,4,20231128
2030세계박람회 부산에서 유치합시다,https://n.news.naver.com/mnews/article/001/0014359764?sid=102,4,20231128
"'2030 세계박람회, 부산에 유치!'",https://n.news.naver.com/mnews/article/421/0007203850?sid=102,4,20231128
3선 박일호 밀양시장 다음달 사퇴·총선 출마…현역 단체장 중 ‘처음’,https://n.news.naver.com/mnews/article/032/0003264100?sid=102,4,20231128
예산 ‘섬김택시’ 120개 마을로 점차 확대,https://n.news.naver.com/mnews/article/032/0003264099?sid=102,4,20231128
"전남도의회, ‘교육청 전광판 계약 의혹’에 19년 만에 행정사무조사 추진",https://n.news.naver.com/mnews/article/032/0003264098?sid=102,4,20231128
'2030 엑스포는 부산이지!',https://n.news.naver.com/mnews/article/421/0007203849?sid=102,4,20231128
'2030 엑스포는 부산이지!',https://n.news.naver.com/mnews/article/421/0007203848?sid=102,4,20231128
부산세계박람회 성공 유치 응원,https://n.news.naver.com/mnews/article/003/0012236886?sid=102,4,20231128
부산세계박람회 성공 유치 응원전,https://n.news.naver.com/mnews/article/003/0012236885?sid=102,4,20231128
'2030 세계박람회는 부산에서',https://n.news.naver.com/mnews/article/421/0007203847?sid=102,4,20231128
2030부산세계박람회 성공 유치 시민응원전,https://n.news.naver.com/mnews/article/421/0007203846?sid=102,4,20231128
"매립지공사 드림파크 골프장, 농약 사용량 100배 축소 신고",https://n.news.naver.com/mnews/article/032/0003264097?sid=102,4,20231128
서울 야간·휴일 진료 소아과 선정 완료,https://n.news.naver.com/mnews/article/032/0003264096?sid=102,4,20231128
일하며 즐기는 제주…올해 ‘워케이션’ 1만명 찾았다,https://n.news.naver.com/mnews/article/032/0003264095?sid=102,4,20231128
아이 크는 12년 거주 ‘양육 맞춤주택’ 나온다,https://n.news.naver.com/mnews/article/032/0003264094?sid=102,4,20231128
2030부산세계박람회 열기 모아 유치로,https://n.news.naver.com/mnews/article/001/0014359753?sid=102,4,20231128
"'2030 세계박람회, 부산에 유치!'",https://n.news.naver.com/mnews/article/421/0007203844?sid=102,4,20231128
'2030 부산세계박람회 유치' 염원 담아,https://n.news.naver.com/mnews/article/421/0007203840?sid=102,4,20231128
"'2030 엑스포, 부산은 준비 됐습니다'",https://n.news.naver.com/mnews/article/421/0007203839?sid=102,4,20231128
2030세계박람회 부산에서 유치합시다,https://n.news.naver.com/mnews/article/001/0014359752?sid=102,4,20231128
' 2030 부산세계박람회 성공 유치 염원하며',https://n.news.naver.com/mnews/article/421/0007203838?sid=102,4,20231128
